customer_id,Email_Interractions,purchaseDate,productid,Product_name,Country,Revenue,Cost
66601,No,2016-03-17 17:14,1370,fuji digital camera,United States,2000,108.78
68400,No,2016-03-17 17:37,1370,fuji digital camera,United States,2000,108.78
47405,No,2016-03-17 19:39,1370,fuji digital camera,United States,2000,108.78
50060,No,2016-03-17 21:31,1370,fuji digital camera,United States,2000,108.78
60400,No,2016-03-17 23:37,1330,vaddio camera,United States,4000,108.78
60400,No,2016-03-17 23:41,1050,DJI phantom drone,United States,1199,108.78
18665,No,2016-03-18 00:09,1370,fuji digital camera,United States,2000,108.78
65607,No,2016-03-18 04:32,1250,lego star wars video game,Denmark,40,108.62
66251,No,2016-03-18 05:09,1330,vaddio camera,Netherlands Antilles,4000,100.7
64220,No,2016-03-18 21:05,1370,fuji digital camera,Australia,2000,108.66
57195,No,2016-03-18 23:30,1110,Sony  65 inch TV,United States,2300,108.78
96887,No,2016-03-19 05:58,1230,polk audio speakers,Hong Kong,100,103.38
5050,No,2016-03-20 17:52,1020,apple sport watch,Mexico,219,100.8
74745,No,2016-03-21 07:18,1370,fuji digital camera,Brazil,2000,101.36
74745,No,2016-03-21 07:21,1060,GoPro drone ,Brazil,500,101.36
75879,No,2016-03-21 09:29,1370,fuji digital camera,Denmark,2000,108.62
75879,No,2016-03-21 09:35,1050,DJI phantom drone,Denmark,1199,108.62
87829,No,2016-03-21 10:52,1110,Sony  65 inch TV,United States,2300,108.78
94759,No,2016-03-21 11:07,1330,vaddio camera,United States,4000,108.78
80815,No,2016-03-21 12:20,1370,fuji digital camera,Thailand,2000,103.3
99147,No,2016-03-21 12:30,1370,fuji digital camera,United States,2000,108.78
81640,No,2016-03-21 17:58,1370,fuji digital camera,United Kingdom,2000,108.64
82865,No,2016-03-21 18:50,1370,fuji digital camera,United States,2000,108.78
97619,No,2016-03-21 19:00,1370,fuji digital camera,United States,2000,108.78
97619,No,2016-03-21 19:05,1070,apple macbook air computer,United States,1200,108.78
607,No,2016-03-21 19:39,1370,fuji digital camera,United States,2000,108.78
5427,No,2016-03-21 19:44,1360,sony xdcam camera,United States,10000,108.78
1400,No,2016-03-21 20:25,1110,Sony  65 inch TV,United States,2300,108.78
74600,No,2016-03-21 21:09,1370,fuji digital camera,United States,2000,108.78
90827,No,2016-03-21 21:12,1370,fuji digital camera,United States,2000,108.78
90827,No,2016-03-21 21:21,1070,apple macbook air computer,United States,1200,108.78
99800,No,2016-03-21 22:11,1110,Sony  65 inch TV,United States,2300,108.78
5427,No,2016-03-22 01:29,1160,vizio sound system,United States,90,108.78
94609,No,2016-03-22 02:21,1370,fuji digital camera,United States,2000,108.78
99570,No,2016-03-22 02:43,1370,fuji digital camera,United States,2000,108.78
81491,No,2016-03-22 07:01,1370,fuji digital camera,Australia,2000,108.66
9109,No,2016-03-22 17:31,1370,fuji digital camera,United Kingdom,2000,108.64
495,No,2016-03-22 18:34,1150,samsung sound system,United States,230,108.78
9555,No,2016-03-22 19:22,1110,Sony  65 inch TV,United States,2300,108.78
87241,No,2016-03-22 20:02,1370,fuji digital camera,United States,2000,108.78
87241,No,2016-03-22 20:03,1050,DJI phantom drone,United States,1199,108.78
74987,No,2016-03-22 23:20,1370,fuji digital camera,United States,2000,108.78
79181,No,2016-03-22 23:25,1370,fuji digital camera,United States,2000,108.78
40590,No,2016-03-23 01:06,1370,fuji digital camera,United States,2000,108.78
99000,No,2016-03-23 01:38,1370,fuji digital camera,Australia,2000,108.66
99000,No,2016-03-23 06:14,1070,apple macbook air computer,Australia,1200,108.66
81779,No,2016-03-23 09:41,1110,Sony  65 inch TV,Taiwan,2300,100.64
82695,No,2016-03-23 09:47,1110,Sony  65 inch TV,Spain,2300,101.34
5505,No,2016-03-23 11:05,1020,apple sport watch,Trinidad and Tobago,219,101.5
99841,No,2016-03-23 13:04,1110,Sony  65 inch TV,Italy,2300,108.8
77507,No,2016-03-23 13:46,1370,fuji digital camera,United States,2000,108.78
99779,No,2016-03-23 14:34,1370,fuji digital camera,India,2000,108.52
40085,No,2016-03-23 16:33,1370,fuji digital camera,United States,2000,108.78
89055,No,2016-03-23 16:35,1370,fuji digital camera,Australia,2000,108.66
90541,No,2016-03-23 17:02,1110,Sony  65 inch TV,United States,2300,108.78
90541,No,2016-03-23 17:18,1370,fuji digital camera,United States,2000,108.78
5427,No,2016-03-23 17:28,1080,lenovo laptop computer,United States,1100,108.78
5427,No,2016-03-23 17:29,1070,apple macbook air computer,United States,1200,108.78
91611,No,2016-03-23 18:44,1110,Sony  65 inch TV,Nigeria,2300,101.26
40711,No,2016-03-23 20:00,1370,fuji digital camera,United States,2000,108.78
97509,No,2016-03-23 22:55,1370,fuji digital camera,United States,2000,108.78
44410,No,2016-03-23 23:44,1330,vaddio camera,United States,4000,108.78
44410,No,2016-03-23 23:47,1050,DJI phantom drone,United States,1199,108.78
74860,No,2016-03-24 00:27,1110,Sony  65 inch TV,United States,2300,108.78
87501,No,2016-03-24 00:59,1370,fuji digital camera,United States,2000,108.78
7089,No,2016-03-24 06:05,1110,Sony  65 inch TV,Colombia,2300,101.3
9115,No,2016-03-24 08:27,1230,polk audio speakers,United States,100,108.78
92641,No,2016-03-24 10:24,1370,fuji digital camera,United States,2000,108.78
86561,No,2016-03-24 10:44,1370,fuji digital camera,Ireland,2000,103.36
80220,No,2016-03-24 13:32,1110,Sony  65 inch TV,United States,2300,108.78
46201,No,2016-03-24 13:38,1370,fuji digital camera,Germany,2000,108.6
46201,No,2016-03-24 13:43,1070,apple macbook air computer,Germany,1200,108.6
2001,No,2016-03-24 15:05,1370,fuji digital camera,Canada,2000,108.72
60079,No,2016-03-24 15:06,1330,vaddio camera,United States,4000,108.78
2001,No,2016-03-24 15:12,1070,apple macbook air computer,Canada,1200,108.72
70559,No,2016-03-24 16:35,1050,DJI phantom drone,Canada,1199,108.72
70559,No,2016-03-24 16:37,1070,apple macbook air computer,Canada,1200,108.72
95005,No,2016-03-24 16:58,1370,fuji digital camera,Japan,2000,103.44
70869,No,2016-03-24 17:36,1110,Sony  65 inch TV,United States,2300,108.78
90281,No,2016-03-24 20:10,1370,fuji digital camera,United States,2000,108.78
47509,No,2016-03-24 20:39,1370,fuji digital camera,Italy,2000,108.8
2555,No,2016-03-24 20:41,1370,fuji digital camera,New Zealand,2000,103.24
400,No,2016-03-24 21:07,1370,fuji digital camera,Japan,2000,103.44
80201,No,2016-03-24 21:25,1370,fuji digital camera,Mexico,2000,100.8
400,No,2016-03-24 21:30,1050,DJI phantom drone,Japan,1199,103.44
87047,No,2016-03-24 21:44,1370,fuji digital camera,Australia,2000,108.66
98260,No,2016-03-24 21:45,1370,fuji digital camera,United States,2000,108.78
98260,No,2016-03-24 21:57,1050,DJI phantom drone,United States,1199,108.78
68887,No,2016-03-24 22:10,1370,fuji digital camera,United States,2000,108.78
90405,No,2016-03-24 22:10,1370,fuji digital camera,United States,2000,108.78
68887,No,2016-03-24 22:14,1060,GoPro drone ,United States,500,108.78
85669,No,2016-03-24 22:27,1370,fuji digital camera,United States,2000,108.78
47809,No,2016-03-24 22:30,1050,DJI phantom drone,United States,1199,108.78
85669,No,2016-03-24 22:31,1050,DJI phantom drone,United States,1199,108.78
85669,No,2016-03-24 22:31,1070,apple macbook air computer,United States,1200,108.78
85669,No,2016-03-24 22:31,1060,GoPro drone ,United States,500,108.78
98457,No,2016-03-24 22:50,1370,fuji digital camera,United States,2000,108.78
74517,No,2016-03-24 23:34,1370,fuji digital camera,United States,2000,108.78
48077,No,2016-03-25 01:54,1370,fuji digital camera,United States,2000,108.78
97051,No,2016-03-25 02:18,1370,fuji digital camera,United States,2000,108.78
94057,No,2016-03-25 02:21,1370,fuji digital camera,Australia,2000,108.66
76441,No,2016-03-25 05:20,1330,vaddio camera,Germany,4000,108.6
27570,No,2016-03-25 11:21,1370,fuji digital camera,United States,2000,108.78
42617,Yes,2016-03-25 15:12,1070,apple macbook air computer,United States,1200,108.78
70559,No,2016-03-25 16:20,1370,fuji digital camera,Canada,2000,108.72
47809,No,2016-03-25 17:11,1070,apple macbook air computer,United States,1200,108.78
1000,No,2016-03-25 18:11,1310,WWE 2k17,United States,60,108.78
47809,No,2016-03-25 19:45,1370,fuji digital camera,United States,2000,108.78
50095,No,2016-03-27 03:34,1150,samsung sound system,United States,230,108.78
20601,No,2016-03-27 22:00,1140,vizio 65 inch TV,United States,1300,108.78
20601,No,2016-03-27 22:01,1110,Sony  65 inch TV,United States,2300,108.78
20601,No,2016-03-27 22:02,1310,WWE 2k17,United States,60,108.78
409,No,2016-03-28 08:09,1330,vaddio camera,United States,4000,108.78
17279,No,2016-03-28 14:24,1310,WWE 2k17,United States,60,108.78
5427,No,2016-03-28 15:17,1310,WWE 2k17,United States,60,108.78
59919,No,2016-03-28 16:09,1370,fuji digital camera,United States,2000,108.78
885,No,2016-03-28 16:12,1330,vaddio camera,United States,4000,108.78
885,No,2016-03-28 16:18,1050,DJI phantom drone,United States,1199,108.78
411,No,2016-03-28 17:38,1110,Sony  65 inch TV,New Zealand,2300,103.24
10101,No,2016-03-28 22:02,1140,vizio 65 inch TV,United Arab Emirates,1300,103.5
70161,No,2016-03-28 22:15,1140,vizio 65 inch TV,United States,1300,108.78
85509,No,2016-03-28 22:21,1140,vizio 65 inch TV,United States,1300,108.78
875,No,2016-03-28 22:22,1140,vizio 65 inch TV,United States,1300,108.78
60805,No,2016-03-28 22:26,1140,vizio 65 inch TV,United States,1300,108.78
875,No,2016-03-28 22:28,1110,Sony  65 inch TV,United States,2300,108.78
60881,No,2016-03-28 22:41,1140,vizio 65 inch TV,United States,1300,108.78
22099,Yes,2016-03-28 22:51,1370,fuji digital camera,United States,2000,108.78
78067,No,2016-03-28 22:55,1140,vizio 65 inch TV,United States,1300,108.78
22099,Yes,2016-03-28 22:59,1070,apple macbook air computer,United States,1200,108.78
4480,No,2016-03-28 23:06,1140,vizio 65 inch TV,Singapore,1300,108.76
4480,No,2016-03-28 23:15,1310,WWE 2k17,Singapore,60,108.76
41700,No,2016-03-28 23:18,1120,apple macbook pro computer,United States,2500,108.78
1215,No,2016-03-28 23:25,1310,WWE 2k17,United States,60,108.78
15577,No,2016-03-28 23:53,1140,vizio 65 inch TV,United States,1300,108.78
61125,No,2016-03-29 01:04,1110,Sony  65 inch TV,United States,2300,108.78
50095,No,2016-03-29 02:48,1370,fuji digital camera,United States,2000,108.78
28790,No,2016-03-29 03:42,1110,Sony  65 inch TV,Switzerland,2300,103.34
8627,No,2016-03-29 03:57,1330,vaddio camera,Guernsey,4000,100.7
8627,No,2016-03-29 04:00,1050,DJI phantom drone,Guernsey,1199,100.7
21810,Yes,2016-03-29 07:04,1370,fuji digital camera,United States,2000,108.78
61700,No,2016-03-29 08:15,1140,vizio 65 inch TV,United States,1300,108.78
96575,No,2016-03-29 08:22,1140,vizio 65 inch TV,United States,1300,108.78
96575,No,2016-03-29 08:30,1310,WWE 2k17,United States,60,108.78
61799,No,2016-03-29 08:45,1370,fuji digital camera,United States,2000,108.78
18505,Yes,2016-03-29 08:48,1370,fuji digital camera,United States,2000,108.78
18505,Yes,2016-03-29 08:54,1050,DJI phantom drone,United States,1199,108.78
22491,Yes,2016-03-29 12:17,1370,fuji digital camera,United States,2000,108.78
56280,No,2016-03-29 12:31,1310,WWE 2k17,United Kingdom,60,108.64
25587,Yes,2016-03-29 12:53,1370,fuji digital camera,United States,2000,108.78
6161,No,2016-03-29 13:51,1310,WWE 2k17,United States,60,108.78
62529,No,2016-03-29 14:05,1120,apple macbook pro computer,United States,2500,108.78
28550,Yes,2016-03-29 14:47,1370,fuji digital camera,United States,2000,108.78
28550,Yes,2016-03-29 14:54,1050,DJI phantom drone,United States,1199,108.78
10407,No,2016-03-29 16:41,1370,fuji digital camera,United States,2000,108.78
62961,No,2016-03-29 16:58,1020,apple sport watch,United States,219,108.78
9595,No,2016-03-29 22:29,1110,Sony  65 inch TV,Canada,2300,108.72
60845,No,2016-03-29 23:51,1230,polk audio speakers,United States,100,108.78
46899,Yes,2016-03-30 00:16,1150,samsung sound system,United States,230,108.78
9850,No,2016-03-30 02:10,1310,WWE 2k17,United States,60,108.78
4125,No,2016-03-30 07:01,1370,fuji digital camera,Australia,2000,108.66
4125,No,2016-03-30 07:09,1070,apple macbook air computer,Australia,1200,108.66
64509,No,2016-03-30 07:46,1150,samsung sound system,Norway,230,100.62
70521,No,2016-03-30 08:31,1140,vizio 65 inch TV,United States,1300,108.78
51700,No,2016-03-30 10:52,1370,fuji digital camera,United Kingdom,2000,108.64
20747,No,2016-03-30 11:32,1110,Sony  65 inch TV,United States,2300,108.78
65250,No,2016-03-30 13:55,1140,vizio 65 inch TV,United States,1300,108.78
40069,No,2016-03-30 15:17,1140,vizio 65 inch TV,Romania,1300,108.7
65560,No,2016-03-30 15:29,1070,apple macbook air computer,United States,1200,108.78
40069,No,2016-03-30 15:58,1310,WWE 2k17,Romania,60,108.7
21961,Yes,2016-03-30 17:25,1370,fuji digital camera,United States,2000,108.78
14641,Yes,2016-03-30 17:55,1370,fuji digital camera,Brazil,2000,101.36
26450,Yes,2016-03-30 20:32,1370,fuji digital camera,United States,2000,108.78
9957,No,2016-03-30 21:25,1370,fuji digital camera,United States,2000,108.78
4547,No,2016-03-30 22:13,1110,Sony  65 inch TV,Canada,2300,108.72
78500,No,2016-03-30 22:39,1070,apple macbook air computer,United States,1200,108.78
78500,No,2016-03-30 22:44,1370,fuji digital camera,United States,2000,108.78
21515,Yes,2016-03-30 23:01,1370,fuji digital camera,United States,2000,108.78
980,Yes,2016-03-30 23:14,1370,fuji digital camera,United States,2000,108.78
84251,No,2016-03-30 23:17,1020,apple sport watch,Australia,219,108.66
15280,Yes,2016-03-30 23:30,1370,fuji digital camera,United States,2000,108.78
18405,No,2016-03-30 23:43,1110,Sony  65 inch TV,United States,2300,108.78
41197,No,2016-03-31 00:38,1370,fuji digital camera,United States,2000,108.78
10901,No,2016-03-31 01:15,1370,fuji digital camera,United States,2000,108.78
12010,No,2016-03-31 08:40,1370,fuji digital camera,United States,2000,108.78
20727,Yes,2016-03-31 09:44,1370,fuji digital camera,Singapore,2000,108.76
40815,No,2016-03-31 12:10,1120,apple macbook pro computer,United States,2500,108.78
57007,No,2016-03-31 12:17,1140,vizio 65 inch TV,United States,1300,108.78
68110,No,2016-03-31 12:46,1020,apple sport watch,United States,219,108.78
57625,No,2016-03-31 13:11,1140,vizio 65 inch TV,United States,1300,108.78
21100,No,2016-03-31 13:27,1140,vizio 65 inch TV,United States,1300,108.78
52910,No,2016-03-31 13:32,1140,vizio 65 inch TV,United States,1300,108.78
17440,Yes,2016-03-31 14:00,1370,fuji digital camera,France,2000,108.56
21100,No,2016-03-31 14:12,1370,fuji digital camera,United States,2000,108.78
26797,Yes,2016-03-31 14:25,1370,fuji digital camera,United States,2000,108.78
68090,No,2016-03-31 14:45,1370,fuji digital camera,United States,2000,108.78
68550,No,2016-03-31 15:56,1140,vizio 65 inch TV,United States,1300,108.78
18459,Yes,2016-03-31 16:42,1370,fuji digital camera,United States,2000,108.78
8607,No,2016-03-31 17:04,1370,fuji digital camera,United States,2000,108.78
51181,No,2016-03-31 17:45,1070,apple macbook air computer,Australia,1200,108.66
29669,Yes,2016-03-31 18:18,1370,fuji digital camera,Canada,2000,108.72
59400,No,2016-03-31 21:37,1140,vizio 65 inch TV,United States,1300,108.78
25769,Yes,2016-03-31 21:43,1360,sony xdcam camera,United States,10000,108.78
25769,Yes,2016-03-31 21:45,1070,apple macbook air computer,United States,1200,108.78
61569,No,2016-03-31 21:54,1140,vizio 65 inch TV,United States,1300,108.78
61569,No,2016-03-31 21:57,1310,WWE 2k17,United States,60,108.78
91705,No,2016-03-31 22:05,1080,lenovo laptop computer,United States,1100,108.78
69461,No,2016-03-31 23:06,1140,vizio 65 inch TV,United States,1300,108.78
69469,No,2016-03-31 23:13,1070,apple macbook air computer,United States,1200,108.78
69497,No,2016-03-31 23:24,1370,fuji digital camera,United States,2000,108.78
69497,No,2016-03-31 23:36,1050,DJI phantom drone,United States,1199,108.78
69497,No,2016-03-31 23:40,1070,apple macbook air computer,United States,1200,108.78
69551,No,2016-03-31 23:46,1370,fuji digital camera,United States,2000,108.78
20100,No,2016-03-31 23:54,1370,fuji digital camera,Sweden,2000,101.4
4445,No,2016-04-01 00:23,1370,fuji digital camera,United States,2000,108.78
69757,No,2016-04-01 02:12,1370,fuji digital camera,United States,2000,108.78
2181,Yes,2016-04-01 03:00,1370,fuji digital camera,United States,2000,108.78
18540,Yes,2016-04-01 03:01,1330,vaddio camera,Australia,4000,108.66
48027,No,2016-04-01 03:07,1140,vizio 65 inch TV,United States,1300,108.78
48027,No,2016-04-01 03:10,1110,Sony  65 inch TV,United States,2300,108.78
2181,Yes,2016-04-01 03:11,1050,DJI phantom drone,United States,1199,108.78
2181,Yes,2016-04-01 03:14,1070,apple macbook air computer,United States,1200,108.78
2181,Yes,2016-04-01 03:17,1060,GoPro drone ,United States,500,108.78
56775,No,2016-04-01 03:19,1120,apple macbook pro computer,United States,2500,108.78
2081,No,2016-04-01 05:42,1120,apple macbook pro computer,United States,2500,108.78
62929,No,2016-04-01 06:21,1140,vizio 65 inch TV,Singapore,1300,108.76
46117,No,2016-04-01 08:08,1140,vizio 65 inch TV,United States,1300,108.78
76049,No,2016-04-01 10:23,1120,apple macbook pro computer,Germany,2500,108.6
76049,No,2016-04-01 10:25,1110,Sony  65 inch TV,Germany,2300,108.6
78700,No,2016-04-01 10:51,1140,vizio 65 inch TV,Canada,1300,108.72
7190,No,2016-04-01 11:19,1140,vizio 65 inch TV,United States,1300,108.78
7190,No,2016-04-01 11:20,1310,WWE 2k17,United States,60,108.78
70755,No,2016-04-01 13:42,1140,vizio 65 inch TV,United Kingdom,1300,108.64
68621,No,2016-04-01 14:58,1140,vizio 65 inch TV,United States,1300,108.78
68779,No,2016-04-01 16:53,1120,apple macbook pro computer,United States,2500,108.78
20069,No,2016-04-01 17:53,1110,Sony  65 inch TV,United States,2300,108.78
80819,No,2016-04-01 18:30,1140,vizio 65 inch TV,Canada,1300,108.72
71277,No,2016-04-01 18:30,1120,apple macbook pro computer,United States,2500,108.78
80819,No,2016-04-01 18:34,1310,WWE 2k17,Canada,60,108.72
71020,No,2016-04-01 18:56,1140,vizio 65 inch TV,France,1300,108.56
19071,No,2016-04-01 19:08,1140,vizio 65 inch TV,United States,1300,108.78
19071,No,2016-04-01 19:10,1110,Sony  65 inch TV,United States,2300,108.78
19071,No,2016-04-01 19:12,1260,sony playstation controller,United States,55,108.78
19071,No,2016-04-01 19:13,1310,WWE 2k17,United States,60,108.78
71081,No,2016-04-01 19:24,1140,vizio 65 inch TV,United States,1300,108.78
42459,No,2016-04-01 19:39,1140,vizio 65 inch TV,United States,1300,108.78
71550,No,2016-04-01 21:04,1140,vizio 65 inch TV,India,1300,108.52
42665,No,2016-04-01 21:15,1140,vizio 65 inch TV,United States,1300,108.78
86101,No,2016-04-01 21:19,1140,vizio 65 inch TV,Australia,1300,108.66
60745,No,2016-04-01 21:39,1140,vizio 65 inch TV,United States,1300,108.78
48541,No,2016-04-01 21:40,1140,vizio 65 inch TV,United States,1300,108.78
60079,No,2016-04-01 22:05,1140,vizio 65 inch TV,United States,1300,108.78
20947,No,2016-04-01 22:08,1140,vizio 65 inch TV,United States,1300,108.78
70460,No,2016-04-01 22:50,1140,vizio 65 inch TV,United States,1300,108.78
4970,No,2016-04-01 22:53,1140,vizio 65 inch TV,United States,1300,108.78
10100,No,2016-04-01 23:04,1140,vizio 65 inch TV,United States,1300,108.78
71767,No,2016-04-01 23:40,1140,vizio 65 inch TV,United States,1300,108.78
70417,No,2016-04-01 23:46,1140,vizio 65 inch TV,United States,1300,108.78
941,No,2016-04-02 00:00,1120,apple macbook pro computer,United States,2500,108.78
941,No,2016-04-02 00:04,1110,Sony  65 inch TV,United States,2300,108.78
941,No,2016-04-02 00:04,1260,sony playstation controller,United States,55,108.78
941,No,2016-04-02 00:06,1310,WWE 2k17,United States,60,108.78
71801,No,2016-04-02 00:18,1140,vizio 65 inch TV,United States,1300,108.78
71900,No,2016-04-02 01:28,1140,vizio 65 inch TV,Malaysia,1300,103.4
97559,No,2016-04-02 01:34,1140,vizio 65 inch TV,United States,1300,108.78
71960,No,2016-04-02 01:47,1120,apple macbook pro computer,United States,2500,108.78
71960,No,2016-04-02 01:49,1110,Sony  65 inch TV,United States,2300,108.78
71960,No,2016-04-02 01:52,1310,WWE 2k17,United States,60,108.78
71989,No,2016-04-02 02:08,1140,vizio 65 inch TV,United States,1300,108.78
4405,No,2016-04-02 02:15,1140,vizio 65 inch TV,United States,1300,108.78
5427,No,2016-04-02 02:15,1120,apple macbook pro computer,United States,2500,108.78
9095,No,2016-04-02 02:27,1140,vizio 65 inch TV,United States,1300,108.78
72000,No,2016-04-02 02:54,1140,vizio 65 inch TV,Australia,1300,108.66
2249,No,2016-04-02 03:03,1140,vizio 65 inch TV,United States,1300,108.78
71641,No,2016-04-02 19:49,1230,polk audio speakers,United States,100,108.78
71641,No,2016-04-02 20:21,1020,apple sport watch,United States,219,108.78
50095,No,2016-04-03 03:46,1310,WWE 2k17,United States,60,108.78
77415,No,2016-04-03 08:32,1120,apple macbook pro computer,United States,2500,108.78
74921,No,2016-04-03 10:21,1140,vizio 65 inch TV,United States,1300,108.78
6779,No,2016-04-03 22:12,1110,Sony  65 inch TV,United States,2300,108.78
6779,No,2016-04-03 22:15,1370,fuji digital camera,United States,2000,108.78
44945,Yes,2016-04-04 09:26,1330,vaddio camera,United Arab Emirates,4000,103.5
45089,Yes,2016-04-04 10:13,1370,fuji digital camera,United Kingdom,2000,108.64
45089,Yes,2016-04-04 11:19,1050,DJI phantom drone,United Kingdom,1199,108.64
45089,Yes,2016-04-04 11:22,1070,apple macbook air computer,United Kingdom,1200,108.64
45089,Yes,2016-04-04 11:24,1060,GoPro drone ,United Kingdom,500,108.64
70060,No,2016-04-04 16:01,1150,samsung sound system,United States,230,108.78
57509,Yes,2016-04-04 17:50,1330,vaddio camera,United States,4000,108.78
49605,Yes,2016-04-04 21:44,1370,fuji digital camera,United States,2000,108.78
49605,Yes,2016-04-04 21:47,1050,DJI phantom drone,United States,1199,108.78
56990,Yes,2016-04-04 21:49,1370,fuji digital camera,United States,2000,108.78
25269,No,2016-04-04 22:52,1140,vizio 65 inch TV,United States,1300,108.78
50095,No,2016-04-04 22:53,1230,polk audio speakers,United States,100,108.78
49605,Yes,2016-04-04 23:01,1070,apple macbook air computer,United States,1200,108.78
4155,Yes,2016-04-05 01:05,1370,fuji digital camera,United States,2000,108.78
40491,Yes,2016-04-05 07:16,1370,fuji digital camera,Australia,2000,108.66
9127,Yes,2016-04-05 07:28,1330,vaddio camera,United States,4000,108.78
9127,Yes,2016-04-05 07:31,1070,apple macbook air computer,United States,1200,108.78
80101,No,2016-04-05 13:20,1230,polk audio speakers,United States,100,108.78
80421,No,2016-04-05 14:20,1310,WWE 2k17,United States,60,108.78
5925,Yes,2016-04-05 20:06,1070,apple macbook air computer,United States,1200,108.78
5925,Yes,2016-04-05 20:27,1370,fuji digital camera,United States,2000,108.78
5607,No,2016-04-05 22:26,1310,WWE 2k17,United States,60,108.78
81581,No,2016-04-05 23:31,1310,WWE 2k17,United States,60,108.78
9229,Yes,2016-04-06 02:02,1370,fuji digital camera,Canada,2000,108.72
9229,Yes,2016-04-06 02:10,1070,apple macbook air computer,Canada,1200,108.72
9229,Yes,2016-04-06 02:12,1060,GoPro drone ,Canada,500,108.72
42009,No,2016-04-06 12:14,1080,lenovo laptop computer,United States,1100,108.78
70060,No,2016-04-06 12:18,1140,vizio 65 inch TV,United States,1300,108.78
20601,No,2016-04-06 13:32,1260,sony playstation controller,United States,55,108.78
80621,No,2016-04-06 16:23,1370,fuji digital camera,United Kingdom,2000,108.64
80621,No,2016-04-06 16:31,1050,DJI phantom drone,United Kingdom,1199,108.64
80621,No,2016-04-06 16:35,1060,GoPro drone ,United Kingdom,500,108.64
40029,No,2016-04-06 17:10,1330,vaddio camera,United Kingdom,4000,108.64
84290,No,2016-04-06 17:29,1110,Sony  65 inch TV,United States,2300,108.78
49257,No,2016-04-06 18:37,1110,Sony  65 inch TV,United States,2300,108.78
40295,No,2016-04-06 21:28,1110,Sony  65 inch TV,Canada,2300,108.72
47611,No,2016-04-06 22:25,1110,Sony  65 inch TV,United States,2300,108.78
47445,Yes,2016-04-07 00:24,1370,fuji digital camera,Malaysia,2000,103.4
55417,Yes,2016-04-07 01:40,1370,fuji digital camera,United States,2000,108.78
55690,Yes,2016-04-07 09:37,1370,fuji digital camera,United States,2000,108.78
44445,Yes,2016-04-07 12:54,1370,fuji digital camera,Canada,2000,108.72
86679,No,2016-04-07 13:28,1140,vizio 65 inch TV,United States,1300,108.78
16219,No,2016-04-07 13:53,1120,apple macbook pro computer,United States,2500,108.78
56619,Yes,2016-04-07 13:55,1370,fuji digital camera,United Kingdom,2000,108.64
55670,Yes,2016-04-07 15:16,1370,fuji digital camera,United Kingdom,2000,108.64
50699,Yes,2016-04-07 18:27,1370,fuji digital camera,United Kingdom,2000,108.64
57250,Yes,2016-04-07 18:48,1370,fuji digital camera,United States,2000,108.78
5885,Yes,2016-04-07 18:57,1370,fuji digital camera,United States,2000,108.78
5505,No,2016-04-07 20:12,1330,vaddio camera,Trinidad and Tobago,4000,101.5
6287,Yes,2016-04-07 20:16,1330,vaddio camera,United States,4000,108.78
6287,Yes,2016-04-07 20:23,1050,DJI phantom drone,United States,1199,108.78
6287,Yes,2016-04-07 20:25,1060,GoPro drone ,United States,500,108.78
49265,Yes,2016-04-07 21:02,1370,fuji digital camera,United States,2000,108.78
10467,No,2016-04-07 22:09,1140,vizio 65 inch TV,United States,1300,108.78
40121,No,2016-04-07 22:28,1370,fuji digital camera,United States,2000,108.78
49100,Yes,2016-04-08 00:16,1370,fuji digital camera,United States,2000,108.78
47150,Yes,2016-04-08 00:40,1370,fuji digital camera,Austria,2000,101.44
47150,Yes,2016-04-08 00:46,1050,DJI phantom drone,Austria,1199,101.44
47150,Yes,2016-04-08 00:51,1070,apple macbook air computer,Austria,1200,101.44
47150,Yes,2016-04-08 00:53,1060,GoPro drone ,Austria,500,101.44
50065,Yes,2016-04-08 00:54,1370,fuji digital camera,Philippines,2000,108.68
48481,Yes,2016-04-08 01:18,1370,fuji digital camera,Lithuania,2000,100.54
487,Yes,2016-04-08 02:27,1330,vaddio camera,United States,4000,108.78
67010,Yes,2016-04-08 02:44,1150,samsung sound system,United States,230,108.78
67010,Yes,2016-04-08 02:57,1250,lego star wars video game,United States,40,108.78
85011,No,2016-04-08 08:41,1230,polk audio speakers,United States,100,108.78
89597,No,2016-04-08 13:06,1230,polk audio speakers,United States,100,108.78
89597,No,2016-04-08 13:18,1310,WWE 2k17,United States,60,108.78
8627,No,2016-04-10 07:07,1110,Sony  65 inch TV,Guernsey,2300,100.7
66045,Yes,2016-04-11 10:17,1330,vaddio camera,Canada,4000,108.72
97011,No,2016-04-11 12:51,1330,vaddio camera,United States,4000,108.78
75649,Yes,2016-04-11 13:53,1370,fuji digital camera,United States,2000,108.78
97745,No,2016-04-11 17:49,1370,fuji digital camera,Spain,2000,101.34
97745,No,2016-04-11 17:58,1050,DJI phantom drone,Spain,1199,101.34
60081,Yes,2016-04-12 13:58,1370,fuji digital camera,United States,2000,108.78
41101,No,2016-04-12 14:17,1310,WWE 2k17,United Arab Emirates,60,103.5
70771,Yes,2016-04-12 16:53,1330,vaddio camera,United States,4000,108.78
60179,No,2016-04-13 14:55,1370,fuji digital camera,Singapore,2000,108.76
850,No,2016-04-13 20:25,1370,fuji digital camera,United States,2000,108.78
60609,No,2016-04-13 23:15,1110,Sony  65 inch TV,United States,2300,108.78
